0.6	1.57831	0.0724152	0.595489	
0.6	2.85621	2.82168	0.0242669	
0.6	3.01398	0.198677	0.00487874	
0.6	1.16126	3.03781	0.838908	
0.6	0.178143	4.34689	1.1905	
0.6	1.27955	6.22187	0.772287	
0.6	1.92856	2.07274	0.389891	
0.6	2.31817	2.18189	0.19217	
0.6	1.62207	4.32895	0.56925	
0.6	0.696608	4.32297	1.06021	
0.6	2.79462	3.53444	0.0357554	
0.6	2.01091	1.21011	0.344374	
0.6	0.0910073	5.86497	1.19752	
0.6	1.95578	1.99598	0.374674	
0.6	2.05733	3.11669	0.319463	
0.6	2.08948	2.0245	0.302556	
0.6	1.31677	3.92046	0.750784	
0.6	1.87778	2.81749	0.418691	
0.6	0.0609517	1.74442	1.19889	
0.6	0.0829543	5.11245	1.19794	
0.6	1.67098	2.11265	0.539992	
0.6	1.30245	0.212215	0.759084	
0.6	0.618938	5.48979	1.0887	
0.6	2.64479	2.99365	0.0725348	
0.6	2.75	0.649109	0.0454192	
0.6	0.338732	2.32732	1.16591	
0.6	1.6199	4.61135	0.57055	
0.6	2.50935	2.12642	0.115976	
0.6	0.0698294	5.21121	1.19854	
0.6	1.55085	0.514952	0.611969	
0.6	0.650652	5.33393	1.07741	
0.6	2.27962	2.64075	0.209434	
0.6	0.719909	5.43227	1.05112	
0.6	0.160624	1.03364	1.19228	
0.6	1.89968	0.133353	0.406207	
0.6	0.849495	3.0785	0.996218	
0.6	2.9854	2.80486	0.00730411	
0.6	2.62728	2.21562	0.0776219	
0.6	2.83749	5.86099	0.027531	
0.6	1.42453	2.38761	0.687448	
0.6	1.10785	2.97482	0.867951	
0.6	2.39302	0.825248	0.160404	
0.6	2.83026	0.963755	0.0288449	
0.6	1.15857	3.30417	0.840388	
0.6	0.289238	1.60243	1.17508	
0.6	0.849741	2.30825	0.996107	
0.6	0.697552	0.72666	1.05985	
0.6	2.08146	5.06697	0.306744	
0.6	2.10964	1.09342	0.292113	
0.6	1.92581	4.57316	0.391441	
0.6	2.43124	5.56482	0.145119	
0.6	2.65116	1.81736	0.0707214	
0.6	1.49994	4.9725	0.642475	
0.6	2.22569	0.149446	0.234553	
0.6	1.72065	1.61198	0.510425	
0.6	1.12562	2.98774	0.858372	
0.6	2.91533	4.35231	0.0152934	
0.6	0.737513	4.53987	1.04409	
0.6	1.24006	2.84129	0.794842	
0.6	1.56861	3.56218	0.601315	
0.6	2.53379	3.19372	0.107456	
0.6	2.53958	5.8589	0.105481	
0.6	2.26599	0.582502	0.215678	
0.6	2.51716	4.90904	0.113224	
0.6	1.91635	5.97529	0.396769	
0.6	1.54359	5.21306	0.616322	
0.6	2.06353	6.23659	0.316177	
0.6	1.69883	0.0823942	0.523392	
0.6	2.5472	5.32018	0.102908	
0.6	0.698849	0.368724	1.05935	
0.6	1.52419	5.39614	0.627955	
0.6	1.73077	4.77086	0.504426	
0.6	0.653131	5.99375	1.07651	
0.6	0.777423	3.19879	1.02763	
0.6	2.9914	6.23841	0.00675431	
0.6	1.62156	1.49894	0.569554	
0.6	1.25827	2.98434	0.784481	
0.6	1.98937	3.98247	0.356127	
0.6	1.28081	1.16495	0.771562	
0.6	2.48467	4.8207	0.124876	
0.6	1.38952	5.67389	0.708173	
0.6	1.57095	5.41697	0.59991	
0.6	1.63155	3.94689	0.56357	
0.6	3.05222	5.91097	0.00239453	
0.6	1.50613	5.43462	0.638772	
0.6	2.89288	0.644376	0.0184624	
0.6	2.99862	2.81281	0.00612197	
0.6	2.24162	2.66781	0.227019	
0.6	1.15139	2.5461	0.844332	
0.6	0.252625	0.6173	1.18096	
0.6	2.89599	2.93058	0.0180053	
0.6	2.9602	4.47175	0.00984426	
0.6	0.554223	3.66342	1.11019	
0.6	2.12832	6.05261	0.282546	
0.6	1.62295	2.94618	0.568722	
0.6	3.09683	2.70995	0.000601111	
0.6	1.78613	4.41488	0.471799	
0.6	1.89993	4.78289	0.406065	
0.6	0.843953	5.90574	0.998708	
0.6	1.83258	3.75985	0.44472	
0.6	1.73831	1.35848	0.499963	
0.6	2.65451	5.6346	0.0697799	
0.6	0.980376	4.00342	0.934026	
0.6	2.95713	3.71792	0.0101792	
0.6	2.01026	1.98013	0.344729	
0.6	1.84029	3.92595	0.440255	
0.6	2.23165	2.50282	0.231727	
0.6	0.984482	1.80294	0.931977	
0.6	2.29758	0.248452	0.201321	
0.6	1.31902	1.40769	0.749476	
0.6	2.3897	6.20143	0.161762	
0.6	2.08569	6.11831	0.304533	
0.6	0.315027	2.00483	1.17047	
0.6	1.69812	6.16254	0.523813	
0.6	1.23992	3.52959	0.794925	
0.6	0.401121	4.84052	1.15237	
0.6	0.367258	2.77956	1.15999	
0.6	2.42353	3.05465	0.148149	
0.6	0.220982	2.04618	1.18541	
0.6	3.02759	1.11566	0.00389486	
0.6	0.145903	0.196733	1.19363	
0.6	1.15627	5.96093	0.841655	
0.6	1.30285	3.75085	0.758853	
0.6	1.67226	4.46605	0.539228	
0.6	2.15498	2.1996	0.269087	
0.6	1.38726	3.65167	0.709506	
0.6	1.03275	0.235609	0.907477	
0.6	3.11564	3.31067	0.00020208	
0.6	2.50716	5.12355	0.116754	
0.6	3.1329	3.50046	2.26915e-05	
0.6	2.638	5.48785	0.074486	
0.6	2.50354	2.26782	0.118047	
0.6	1.2894	2.12029	0.766617	
0.6	0.955563	0.0943492	0.946289	
0.6	1.20842	3.19596	0.812697	
0.6	1.93177	4.35463	0.388086	
0.6	2.24292	2.37214	0.226413	
0.6	0.622982	1.38214	1.08729	
0.6	2.59161	3.38657	0.0884804	
0.6	1.25071	0.31513	0.788787	
0.6	2.9128	0.517375	0.0156359	
0.6	1.83286	6.2226	0.444558	
0.6	1.1923	2.7509	0.821712	
0.6	0.367844	2.93256	1.15986	
0.6	2.05358	5.03119	0.321454	
0.6	2.4796	1.69493	0.12674	
0.6	2.57253	1.36075	0.0945556	
0.6	3.08465	0.848343	0.000972306	
0.6	2.39118	1.67371	0.161155	
0.6	1.58914	2.04913	0.588995	
0.6	0.501931	3.35771	1.12599	
0.6	1.11475	6.25313	0.864242	
0.6	1.89472	6.00032	0.409026	
0.6	2.19042	4.57373	0.251562	
0.6	1.92588	4.37896	0.391397	
0.6	1.29209	3.88371	0.765065	
0.6	0.164318	3.88885	1.19192	
0.6	0.905135	0.988719	0.970548	
0.6	0.513635	3.17985	1.12258	
0.6	0.40456	1.71369	1.15157	
0.6	2.31382	2.05875	0.19409	
0.6	0.579986	2.41097	1.10188	
0.6	0.473787	0.431401	1.13391	
0.6	0.163649	4.59108	1.19198	
0.6	1.27512	2.77581	0.774831	
0.6	0.944729	3.40488	0.951578	
0.6	2.04959	1.51647	0.323573	
0.6	2.80813	1.14527	0.0330517	
0.6	0.430238	0.0822163	1.14532	
0.6	1.33113	4.66523	0.742425	
0.6	0.561646	2.22542	1.10783	
0.6	2.33309	1.36679	0.18565	
0.6	1.22979	5.21192	0.800661	
0.6	2.84026	6.1918	0.0270355	
0.6	1.81911	6.08816	0.452536	
0.6	2.82629	3.15211	0.0295781	
0.6	2.60929	3.95684	0.0830158	
0.6	0.603015	5.478	1.09418	
0.6	2.07018	1.15018	0.312669	
0.6	0.871593	4.0621	0.986165	
0.6	0.135379	3.33071	1.19451	
0.6	0.347564	0.481555	1.16412	
0.6	1.74047	3.41485	0.498685	
0.6	2.5533	5.06396	0.100865	
0.6	2.77553	5.22492	0.0397528	
0.6	0.840735	2.9929	1.00015	
0.6	1.91266	5.27732	0.398854	
0.6	0.856003	2.35912	0.993277	
0.6	1.1522	1.78662	0.843888	
0.6	0.823909	2.97249	1.00761	
0.6	1.17425	1.01832	0.831741	
0.6	2.90883	1.63253	0.0161809	
0.6	2.14767	3.32382	0.272758	
0.6	2.85073	3.08287	0.0252025	
0.6	1.00438	1.41823	0.921969	
0.6	2.04482	4.8139	0.326116	
0.6	1.99926	0.127967	0.350714	
0.6	2.1794	3.66541	0.256968	
0.6	0.585324	2.80536	1.10012	
0.6	1.51993	3.86891	0.630504	
0.6	1.44305	2.83898	0.67644	
0.6	2.76157	3.47202	0.0428073	
0.6	1.57231	3.64832	0.599089	
0.6	2.24852	0.512871	0.223786	
0.6	2.81457	5.30325	0.0317976	
0.6	2.61279	0.743812	0.0819522	
0.6	1.88535	5.75466	0.414365	
0.6	0.881541	5.26423	0.981578	
0.6	2.71549	3.46126	0.0536501	
0.6	0.900503	3.12788	0.97273	
0.6	0.76766	5.21308	1.03172	
0.6	1.71056	2.02098	0.516414	
0.6	0.316548	0.398041	1.17019	
0.6	1.8806	5.87662	0.417079	
0.6	2.46934	6.0233	0.130549	
0.6	2.23679	3.82784	0.229296	
0.6	1.37512	2.37887	0.71666	
0.6	2.28352	1.24799	0.207664	
0.6	1.74326	3.30805	0.497032	
0.6	0.0157642	4.20728	1.19993	
0.6	2.25083	4.7852	0.222708	
0.6	1.47544	1.2129	0.657127	
0.6	1.87127	0.176261	0.422417	
0.6	0.10706	3.40585	1.19656	
0.6	1.48538	3.12923	0.651186	
0.6	1.38576	4.03873	0.71039	
0.6	1.11073	2.88853	0.866404	
0.6	1.64562	0.0560775	0.555147	
0.6	0.211833	5.94959	1.18659	
0.6	2.94599	2.05729	0.0114412	
0.6	1.10251	4.19165	0.870815	
0.6	0.490138	3.04953	1.12936	
0.6	1.58828	5.25509	0.589513	
0.6	2.64205	1.77178	0.0733194	
0.6	0.450311	0.00705866	1.14019	
0.6	0.752741	2.48155	1.03789	
0.6	0.714902	5.77835	1.05309	
0.6	2.12704	2.0326	0.283198	
0.6	2.77498	4.4836	0.0398711	
0.6	1.38922	0.821601	0.70835	
0.6	1.32112	2.00322	0.748254	
0.6	0.157484	0.172281	1.19257	
0.6	1.08878	0.046409	0.87814	
0.6	2.21275	3.53444	0.240741	
0.6	1.77075	2.92265	0.480826	
0.6	2.16505	1.22756	0.264064	
0.6	2.05024	3.95191	0.323231	
0.6	0.716241	0.290209	1.05257	
0.6	1.47202	4.12432	0.659169	
0.6	1.77554	1.718	0.478013	
0.6	3.12338	1.93185	9.95003e-05	
0.6	1.56402	2.28643	0.604066	
0.6	2.41815	5.25475	0.15028	
0.6	0.597584	0.387615	1.09602	
0.6	1.72388	3.75464	0.508511	
0.6	1.88499	1.78637	0.414572	
0.6	2.55094	5.51598	0.101652	
0.6	0.922363	2.32288	0.962363	
0.6	1.09595	3.98827	0.874319	
0.6	2.38201	2.31441	0.164928	
0.6	1.95206	5.92404	0.376744	
0.6	1.48234	0.569962	0.653002	
0.6	0.916786	4.29268	0.965025	
0.6	2.39705	0.419854	0.158762	
0.6	2.35447	5.2541	0.176469	
0.6	0.00462508	4.68848	1.19999	
0.6	2.12594	3.77552	0.283763	
0.6	0.908231	3.65729	0.969085	
0.6	0.981298	2.92173	0.933566	
0.6	1.50706	1.23312	0.638218	
0.6	1.03533	5.41539	0.906145	
0.6	2.46121	5.47822	0.133601	
0.6	1.57763	0.888522	0.595899	
0.6	0.983827	2.92403	0.932304	
0.6	0.851447	2.00913	0.995337	
0.6	0.668476	5.6143	1.07086	
0.6	1.24475	0.787446	0.792182	
0.6	2.96282	0.816379	0.009562	
0.6	2.47581	5.84262	0.12814	
0.6	1.64405	5.57739	0.556085	
0.6	2.51916	2.85007	0.112523	
0.6	0.400482	0.308568	1.15252	
0.6	0.142082	1.59354	1.19395	
0.6	0.46359	0.517869	1.13667	
0.6	1.38093	0.701121	0.713239	
0.6	1.24835	2.01977	0.790131	
0.6	1.99871	0.654357	0.351017	
0.6	2.47248	1.35872	0.129376	
0.6	2.39871	5.65447	0.158086	
0.6	0.937802	4.74617	0.954937	
0.6	0.139137	0.0999685	1.1942	
0.6	0.591925	4.12271	1.09792	
0.6	2.94156	4.86929	0.0119637	
0.6	1.72147	0.892444	0.509937	
0.6	2.7474	1.56607	0.0460153	
0.6	0.54528	0.609462	1.11299	
0.6	3.03675	0.129118	0.00329454	
0.6	1.23578	0.0692499	0.797271	
0.6	3.00053	0.867659	0.00595992	
0.6	1.26403	3.46419	0.781187	
0.6	2.57632	3.52222	0.0933357	
0.6	1.78885	5.04921	0.470202	
0.6	0.066074	6.26919	1.19869	
0.6	1.55249	2.76429	0.610982	
0.6	2.22972	5.95759	0.232639	
0.6	2.0323	2.50615	0.332821	
0.6	2.28332	3.66239	0.207752	
0.6	0.899213	4.37159	0.973336	
0.6	1.07101	1.03411	0.887544	
0.6	0.363911	3.86063	1.16071	
0.6	1.47382	0.590899	0.658095	
0.6	3.09386	5.24404	0.000683294	
0.6	0.716546	1.03996	1.05245	
0.6	3.00741	1.49066	0.00539308	
0.6	2.09409	4.62335	0.300157	
0.6	2.32945	0.467792	0.187234	
0.6	0.846462	0.473633	0.997582	
0.6	1.8692	0.594991	0.423605	
0.6	0.248351	5.32787	1.18159	
0.6	0.084456	0.746717	1.19786	
0.6	0.203958	4.58007	1.18756	
0.6	1.62539	5.6291	0.567261	
0.6	0.519674	5.6969	1.12079	
0.6	2.29804	5.67615	0.201111	
0.6	1.81854	0.922178	0.452871	
0.6	2.96593	0.514002	0.00923332	
0.6	0.105772	2.09047	1.19665	
0.6	0.758844	1.64234	1.03538	
0.6	2.81248	5.75962	0.0322024	
0.6	1.51976	4.66495	0.630607	
0.6	2.23294	2.61961	0.231114	
0.6	2.43025	1.39837	0.145507	
0.6	0.0353274	4.44331	1.19963	
0.6	3.13897	5.29933	2.06731e-06	
0.6	0.904728	0.562444	0.970739	
0.6	0.467918	5.37605	1.13551	
0.6	1.88921	0.101326	0.412165	
0.6	2.43962	0.469655	0.141858	
0.6	2.12363	2.00471	0.284941	
0.6	1.01813	5.12692	0.914977	
0.6	1.75688	3.48299	0.488993	
0.6	0.421861	4.5378	1.1474	
0.6	3.00765	5.02152	0.00537411	
0.6	2.29706	5.99818	0.20155	
0.6	3.07536	1.16559	0.00131541	
0.6	0.873717	4.72937	0.985189	
0.6	2.01579	3.76375	0.341727	
0.6	2.72512	5.49819	0.0512879	
0.6	0.523641	1.84839	1.1196	
0.6	1.30584	1.58753	0.757121	
0.6	2.6306	0.855533	0.0766446	
0.6	2.64223	5.61861	0.0732667	
0.6	2.46357	0.842415	0.132711	
0.6	2.44321	3.03502	0.140472	
0.6	1.48372	4.4474	0.652179	
0.6	1.08435	5.32109	0.880492	
0.6	0.0144927	5.43362	1.19994	
0.6	2.22143	2.23287	0.236588	
0.6	2.93269	0.971324	0.0130449	
0.6	2.79054	1.23706	0.0365939	
0.6	1.35561	4.77088	0.728119	
0.6	3.11566	1.66019	0.000201737	
0.6	2.00118	3.49272	0.349669	
0.6	0.707021	4.9337	1.05618	
0.6	1.40742	5.81206	0.69759	
0.6	0.917816	0.123469	0.964534	
0.6	2.96576	1.91255	0.00925171	
0.6	0.259627	2.1332	1.17989	
0.6	3.05795	0.303866	0.00209777	
0.6	1.0306	5.2273	0.908584	
0.6	1.19986	5.3729	0.817491	
0.6	1.03639	2.41541	0.905596	
0.6	1.67489	5.67991	0.537659	
0.6	0.733171	1.62889	1.04583	
0.6	1.8605	5.55002	0.428599	
0.6	2.85989	4.19649	0.0236496	
0.6	2.33081	4.10351	0.186642	
0.6	1.39755	2.65847	0.703431	
0.6	0.150019	5.8325	1.19326	
0.6	2.49152	3.85115	0.122375	
0.6	2.82056	0.782889	0.0306544	
0.6	0.862479	3.59024	0.990334	
0.6	2.22426	2.84291	0.235236	
0.6	1.43888	5.21108	0.67892	
0.6	1.93771	3.54474	0.384756	
0.6	3.08374	4.73484	0.00100383	
0.6	1.31313	5.09643	0.752895	
0.6	2.37166	5.88495	0.169224	
0.6	0.433709	4.76569	1.14445	
0.6	1.34906	1.66788	0.731952	
0.6	2.50406	3.47613	0.117861	
0.6	2.69342	0.0298303	0.0592566	
0.6	1.63348	2.85596	0.562414	
0.6	3.0514	1.50317	0.00243881	
0.6	0.489232	1.00008	1.12962	
0.6	2.38142	2.95802	0.16517	
0.6	0.781286	3.88597	1.02601	
0.6	2.11634	2.70312	0.288668	
0.6	2.43344	5.55391	0.144261	
0.6	1.34373	4.82151	0.735074	
0.6	1.48484	1.41573	0.65151	
0.6	0.0570894	1.02181	1.19902	
0.6	1.03595	5.46252	0.905825	
0.6	1.54608	3.54404	0.614825	
0.6	2.94333	0.674101	0.011754	
0.6	1.09761	2.12115	0.873437	
0.6	3.05564	2.03523	0.00221484	
0.6	0.292012	1.42525	1.1746	
0.6	1.8767	4.51557	0.419309	
0.6	1.73523	3.68453	0.501782	
0.6	1.38769	4.94584	0.709249	
0.6	1.72071	5.74692	0.510386	
0.6	2.17585	3.30101	0.258715	
0.6	1.52973	3.07891	0.624634	
0.6	1.77654	3.62727	0.477423	
0.6	0.00551638	5.95968	1.19999	
0.6	2.54978	4.72555	0.102041	
0.6	3.00096	2.70171	0.00592314	
0.6	1.27408	3.411	0.775429	
0.6	1.33547	1.71917	0.739899	
0.6	0.34047	4.45495	1.16556	
0.6	1.90162	2.06888	0.405109	
0.6	0.688768	4.21311	1.06322	
0.6	0.589378	1.68636	1.09877	
0.6	1.90148	1.49941	0.405184	
0.6	1.55205	3.85781	0.611247	
0.6	0.0115291	1.32835	1.19996	
0.6	1.90025	2.72329	0.405885	
0.6	0.847006	2.52435	0.997338	
0.6	3.02042	6.06236	0.0043993	
0.6	1.91287	5.63077	0.398734	
0.6	0.553131	3.20289	1.11053	
0.6	0.2223	0.922239	1.18524	
0.6	1.28129	0.286884	0.771288	
0.6	3.08775	6.2358	0.000869428	
0.6	0.717295	0.820639	1.05215	
0.6	0.518488	0.821665	1.12114	
0.6	1.14703	1.3632	0.846718	
0.6	1.52563	0.219873	0.627091	
0.6	2.80441	1.25181	0.0337864	
0.6	2.86785	2.46313	0.0223407	
0.6	1.65173	3.17838	0.551493	
0.6	1.04928	4.06124	0.898915	
0.6	2.04423	1.4038	0.326435	
0.6	2.85048	3.55268	0.0252452	
0.6	1.40206	4.43288	0.70076	
0.6	0.910707	5.19328	0.967912	
0.6	2.32046	5.07368	0.191165	
0.6	0.844269	2.33948	0.998567	
0.6	2.01732	1.58518	0.340899	
0.6	1.81265	4.17868	0.456298	
0.6	2.08436	3.19152	0.30523	
0.6	3.04437	0.075322	0.00283321	
0.6	2.4102	5.78076	0.153452	
0.6	0.347906	4.95764	1.16405	
0.6	0.702184	1.52492	1.05806	
0.6	1.06794	2.88555	0.889156	
0.6	2.99088	5.87245	0.00680171	
0.6	2.88039	3.93964	0.0203527	
0.6	0.712643	4.63016	1.05398	
0.6	0.648303	5.28131	1.07827	
0.6	2.05659	2.84701	0.319856	
0.6	0.641539	3.11584	1.08071	
0.6	1.03083	5.32232	0.908464	
0.6	1.34546	0.0846827	0.734059	
0.6	0.121919	3.51404	1.19555	
0.6	1.42038	0.864486	0.689913	
0.6	0.998396	4.79884	0.924991	
0.6	0.099373	3.67157	1.19704	
0.6	0.44587	1.05712	1.14134	
0.6	1.6092	3.48773	0.576964	
0.6	2.40177	2.98416	0.156845	
0.6	0.819906	1.92797	1.00937	
0.6	2.59173	0.78473	0.0884407	
0.6	1.38663	0.550025	0.709878	
0.6	1.50812	2.19646	0.637583	
0.6	2.12133	4.78805	0.286113	
0.6	1.72908	1.18811	0.505426	
0.6	0.991261	1.14528	0.928581	
0.6	2.05328	2.00529	0.32161	
0.6	2.39933	2.34266	0.157835	
0.6	1.08971	1.00312	0.877646	
0.6	0.765229	5.87878	1.03273	
0.6	2.61741	3.52399	0.0805589	
0.6	2.73798	2.92151	0.04821	
0.6	0.681255	5.98302	1.06607	
0.6	2.16057	2.73763	0.266298	
0.6	2.77398	0.403314	0.0400879	
0.6	1.32181	2.32017	0.747851	
0.6	1.62486	0.0797134	0.567577	
0.6	0.545431	4.40308	1.11294	
0.6	0.5215	1.53013	1.12024	
0.6	1.39396	4.99714	0.705552	
0.6	2.35508	0.370798	0.176209	
0.6	0.748859	0.269347	1.03948	
0.6	2.93671	2.41723	0.0125495	
0.6	0.213615	0.704511	1.18636	
0.6	1.40556	4.57378	0.698693	
0.6	0.668059	3.29248	1.07102	
0.6	2.2229	6.10886	0.235885	
0.6	1.74134	2.34699	0.498166	
0.6	1.48247	0.265689	0.652925	
0.6	0.724307	3.05124	1.04938	
0.6	1.5736	5.74888	0.598316	
0.6	2.20901	0.270026	0.242541	
0.6	1.30395	4.05986	0.758213	
0.6	0.783412	4.45301	1.02511	
0.6	2.82701	1.73475	0.0294452	
0.6	2.29882	2.62231	0.200763	
0.6	2.95404	2.84572	0.0105222	
0.6	0.60799	0.122742	1.09248	
0.6	2.93789	0.345982	0.012406	
0.6	1.78698	5.80904	0.471299	
0.6	0.390933	0.906061	1.15473	
0.6	0.943754	1.87449	0.952051	
0.6	0.452769	0.719875	1.13954	
0.6	1.02233	3.91408	0.912827	
0.6	2.88622	4.37325	0.0194582	
0.6	2.37861	3.07266	0.166332	
0.6	1.42239	0.359046	0.688716	
0.6	2.27009	6.27549	0.213793	
0.6	1.00773	3.82441	0.920268	
0.6	2.28499	0.417202	0.206994	
0.6	3.0707	6.02405	0.00150696	
0.6	2.68974	5.68413	0.0602159	
0.6	1.02024	2.97581	0.913896	
0.6	1.8998	4.36259	0.406142	
0.6	2.80962	1.44911	0.0327601	
0.6	2.45069	1.81253	0.137597	
0.6	2.06717	1.00834	0.314254	
0.6	0.681408	2.48673	1.06601	
0.6	2.7413	5.78293	0.0474313	
0.6	0.868814	3.92049	0.98744	
0.6	0.673604	4.6864	1.06895	
0.6	3.00617	2.18286	0.00549302	
0.6	2.59554	5.44949	0.0872516	
0.6	0.844376	3.68734	0.998519	
0.6	0.800542	0.173575	1.01779	
0.6	1.24199	2.61633	0.793748	
0.6	0.9719	0.458016	0.938239	
0.6	2.37507	4.13298	0.167805	
0.6	0.246045	3.11758	1.18193	
0.6	0.673748	2.66019	1.06889	
0.6	0.34682	3.78438	1.16427	
0.6	3.0279	4.25749	0.00387353	
0.6	1.72337	0.774828	0.508813	
0.6	0.903741	4.19915	0.971205	
0.6	2.75836	4.57109	0.0435236	
0.6	0.923602	5.5111	0.96177	
0.6	2.72725	0.913847	0.0507706	
0.6	0.314536	1.8301	1.17056	
0.6	0.975203	1.50152	0.9366	
0.6	0.349272	3.4716	1.16377	
0.6	3.05818	4.965	0.00208608	
0.6	1.8168	5.38348	0.453883	
0.6	2.1773	2.25561	0.258	
0.6	0.874795	1.20284	0.984692	
0.6	3.12024	3.64615	0.000136779	
0.6	0.112326	2.57835	1.19622	
0.6	1.18234	0.0362259	0.827258	
0.6	1.56137	4.30363	0.605655	
0.6	0.99425	1.11268	0.927079	
0.6	1.26743	3.71678	0.779242	
0.6	2.24126	6.13588	0.227191	
0.6	1.59758	6.12427	0.583934	
0.6	1.60699	0.452774	0.578291	
0.6	2.85252	4.7711	0.0248952	
0.6	2.65662	2.06919	0.0691887	
0.6	1.85571	1.38144	0.431354	
0.6	0.920083	4.73649	0.963453	
0.6	2.08601	5.12833	0.304369	
0.6	0.256685	1.48952	1.18034	
0.6	0.805792	1.94489	1.01552	
0.6	2.88065	1.20508	0.0203122	
0.6	2.80333	0.481735	0.0339998	
0.6	2.06192	4.36224	0.317027	
0.6	2.16003	5.51826	0.266563	
0.6	0.312157	4.94933	1.171	
0.6	0.118762	2.76337	1.19577	
0.6	0.495419	3.24788	1.12786	
0.6	0.678543	2.9415	1.06709	
0.6	2.46366	1.59569	0.132678	
0.6	2.43347	2.94047	0.144251	
0.6	3.04594	2.55421	0.00274248	
0.6	1.76153	4.11161	0.486253	
0.6	1.29696	5.77862	0.762255	
0.6	1.29276	3.45519	0.764678	
0.6	2.11834	4.69725	0.287645	
0.6	0.729688	2.39133	1.04723	
0.6	1.86764	3.94675	0.424496	
0.6	1.86346	2.65025	0.426895	
0.6	1.01868	4.45465	0.914694	
0.6	1.88974	3.42567	0.411863	
0.6	2.89265	1.32441	0.0184961	
0.6	2.17162	3.98273	0.260805	
0.6	0.876027	1.39298	0.984125	
0.6	0.282246	6.16213	1.17626	
0.6	0.474731	0.658185	1.13365	
0.6	0.0534552	6.2106	1.19914	
0.6	2.28484	6.06497	0.207063	
0.6	0.0272081	2.39066	1.19978	
0.6	0.293752	4.69039	1.1743	
0.6	1.63523	2.35897	0.561369	
0.6	0.496253	5.63378	1.12762	
0.6	1.02197	1.9278	0.913013	
0.6	2.1542	2.21813	0.269477	
0.6	1.85497	1.60644	0.431782	
0.6	0.276565	4.32179	1.1772	
0.6	0.0961687	5.55741	1.19723	
0.6	0.126222	6.21133	1.19523	
0.6	0.227569	3.62221	1.18453	
0.6	3.10654	4.33268	0.000368537	
0.6	2.37643	2.53466	0.167239	
0.6	2.76866	6.26162	0.0412417	
0.6	3.03555	2.3897	0.0033703	
0.6	2.65695	0.0639079	0.069094	
0.6	2.35428	1.11244	0.176549	
0.6	1.11979	1.70114	0.861523	
0.6	2.67773	0.38542	0.0634013	
0.6	1.2333	1.77115	0.798677	
0.6	1.61584	3.52574	0.572981	
0.6	0.449703	5.79391	1.14035	
0.6	0.104865	1.65939	1.1967	
0.6	0.708469	3.45243	1.05562	
0.6	0.907915	1.2521	0.969234	
0.6	3.03055	0.359695	0.00369563	
0.6	0.769864	5.26522	1.0308	
0.6	2.16462	5.88727	0.264279	
0.6	0.860884	1.83392	0.99106	
0.6	0.201378	2.95764	1.18788	
0.6	0.802	5.86235	1.01716	
0.6	2.10544	3.3304	0.294279	
0.6	2.65507	3.83666	0.0696206	
0.6	0.165769	3.96929	1.19178	
0.6	3.01301	0.725845	0.00495348	
0.6	0.615247	0.426365	1.08998	
